function_id,software_unit_id,source_path,line,qualified_name,visibility,signature,return_contract,responsibility,preconditions,postconditions,explicit_exceptions,side_effects,concurrency,call_dependencies,branch_points,line_span,risk,architecture_id,requirement_ids,test_references,verification_disposition,design_status
FUN-0A56AF7EAD,UNIT-60E70E7439,src/analysis/fact_registry.py,16,_register_numeric,internal,"(facts: dict[str, dict[str, Any]], *, fact_id: str, value: Any, source: str, timeframe: str | None=None, quality: str='verified', as_of: str | None=None, refs: dict[str, Any] | None=None)",None,As-built responsibility derived from `_register_numeric` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,float;get;round,4,34,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-9127544E40,UNIT-60E70E7439,src/analysis/fact_registry.py,52,_register_text,internal,"(facts: dict[str, dict[str, Any]], *, fact_id: str, value: Any, source: str, timeframe: str | None=None, quality: str='verified', as_of: str | None=None, refs: dict[str, Any] | None=None)",None,As-built responsibility derived from `_register_text` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,get;str;strip,3,31,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-760701887E,UNIT-60E70E7439,src/analysis/fact_registry.py,85,_pa_fact_id,internal,"(tf: str, suffix: str)",str,As-built responsibility derived from `_pa_fact_id` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,1,4,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-7A197E3612,UNIT-60E70E7439,src/analysis/fact_registry.py,91,calendar_state,public,"(report: dict[str, Any])",str,Public alias for report calendar emptiness / fetch status (Issue #38).,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_calendar_state,0,3,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,tests/unit/test_calendar_empty.py,direct-dynamic,baselined-as-built
FUN-B21844F1E5,UNIT-60E70E7439,src/analysis/fact_registry.py,96,_calendar_state,internal,"(report: dict[str, Any])",str,As-built responsibility derived from `_calendar_state` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,any;external.get;lower;report.get;str;strip,5,18,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-98305CA234,UNIT-60E70E7439,src/analysis/fact_registry.py,116,_register_timeframes,internal,"(facts: dict[str, dict[str, Any]], report: dict[str, Any], *, as_of: str | None, source: str)",None,As-built responsibility derived from `_register_timeframes` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_register_numeric;_register_text;abs;enumerate;float;fvg.get;info.get;isinstance;items;ob.get;report.get;round,15,66,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-87B173149D,UNIT-60E70E7439,src/analysis/fact_registry.py,184,_register_price_action,internal,"(facts: dict[str, dict[str, Any]], report: dict[str, Any], *, as_of: str | None)",None,As-built responsibility derived from `_register_price_action` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_pa_fact_id;_register_numeric;enumerate;get;items;lvl.get;report.get;str;vp.get,3,29,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-0DA621FC3D,UNIT-60E70E7439,src/analysis/fact_registry.py,215,_register_technical_claim_facts,internal,"(facts: dict[str, dict[str, Any]], report: dict[str, Any], *, as_of: str | None)",None,"Register the persisted claim-v2 catalog, including compact-panel omissions.","caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_register_numeric;entity.get;fid.endswith;isinstance;report.get;str;strip,9,43,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-E744014446,UNIT-60E70E7439,src/analysis/fact_registry.py,260,_register_freshness,internal,"(facts: dict[str, dict[str, Any]], report: dict[str, Any], *, as_of: str | None, source: str)",None,As-built responsibility derived from `_register_freshness` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_register_numeric;_register_text;bars.items;bool;data_as_of.get;get;lower;report.get;stats.get;str,4,42,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-0D88FF54F8,UNIT-60E70E7439,src/analysis/fact_registry.py,304,_register_external,internal,"(facts: dict[str, dict[str, Any]], report: dict[str, Any], *, as_of: str | None)",None,As-built responsibility derived from `_register_external` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_calendar_state;_register_numeric;_register_text;cross.get;enumerate;external.get;headline.get;isinstance;quote.get;report.get;row.get;str,12,83,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-AFAC55BB24,UNIT-60E70E7439,src/analysis/fact_registry.py,389,build_fact_registry,public,"(report: dict[str, Any])","dict[str, Any]",Register numeric and text facts referenced by narrative validation and UI.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_as_of_utc;_register_external;_register_freshness;_register_numeric;_register_price_action;_register_technical_claim_facts;_register_timeframes;append;enumerate;facts.items;float;get;len;metrics.get;price_index.setdefault;report.get;row.get;sentiment.get;sig.get;str,9,85,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,tests/integration/test_offline_report_contract.py;tests/unit/test_calendar_empty.py;tests/unit/test_fact_registry.py;tests/unit/test_golden_report_benchmark.py;tests/unit/test_llm_context_fact_refs.py;tests/unit/test_report_invariants.py;tests/unit/test_report_reliability.py,direct-dynamic,baselined-as-built
FUN-F1860A0ED6,UNIT-60E70E7439,src/analysis/fact_registry.py,476,allowed_prices,public,"(registry: dict[str, Any])",set[float],As-built responsibility derived from `allowed_prices` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,float;registry.get;row.get;values,0,6,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,tests/unit/test_fact_registry.py,direct-dynamic,baselined-as-built
FUN-CBACFA1E82,UNIT-60E70E7439,src/analysis/fact_registry.py,484,fact_lookup,public,"(registry: dict[str, Any], price: float, *, tolerance: float=0.51)",list[str],Resolve a displayed price to registered fact IDs.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,abs;float;matches.append;registry.get;row.get;str;values,3,9,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,tests/unit/test_fact_registry.py,direct-dynamic,baselined-as-built
FUN-E14834AE01,UNIT-60E70E7439,src/analysis/fact_registry.py,495,fact_ids_for_signal,public,"(sig: dict[str, Any], registry: dict[str, Any])","dict[str, Any]",Map signal geometry fields to canonical fact_ids when registered.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,len;mapping.items;range;registry.get;sig.get;str;tp_ids.append,5,21,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,tests/unit/test_fact_registry.py,direct-dynamic,baselined-as-built
FUN-91752C5A3C,UNIT-60E70E7439,src/analysis/fact_registry.py,518,compact_fact_index,public,"(registry: dict[str, Any], *, limit: int=120)","list[dict[str, Any]]",Slim fact list for LLM payloads — cite fact_id instead of duplicating numbers.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,list;out.append;r.get;registry.get;row.get;rows.sort;str;values,2,19,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,tests/unit/test_fact_registry.py,direct-dynamic,baselined-as-built
FUN-9D252E677D,UNIT-3962AAAC44,src/analysis/ict_pa.py,80,_premium_discount,internal,"(swing_high: float | None, swing_low: float | None, price: float)","tuple[str, float | None]",As-built responsibility derived from `_premium_discount` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,none,3,11,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-655F9EC66C,UNIT-3962AAAC44,src/analysis/ict_pa.py,93,_volume_signal,internal,(df: pd.DataFrame),str,As-built responsibility derived from `_volume_signal` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,astype;float;len;mean,4,14,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-51492CA837,UNIT-3962AAAC44,src/analysis/ict_pa.py,109,_last_numeric,internal,"(df: pd.DataFrame, column: str)",float | None,As-built responsibility derived from `_last_numeric` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,float;pd.isna,2,7,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-B620F510C7,UNIT-3962AAAC44,src/analysis/ict_pa.py,118,_swing_liquidity,internal,"(swing_high: float | None, swing_low: float | None)",list[LiquidityZone],Key liquidity from Lux swing pivots (replaces EQH/EQL for LLM/UI).,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,LiquidityZone;float;zones.append,2,25,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,tests/unit/test_report_facts.py,direct-dynamic,baselined-as-built
FUN-DD99D46E1A,UNIT-3962AAAC44,src/analysis/ict_pa.py,145,_latest_structure_labels,internal,"(events: list[StructureEvent], *, scope: Literal['internal', 'swing'] | None=None)","tuple[str, str]",As-built responsibility derived from `_latest_structure_labels` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,reversed,3,14,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-CAEBE97B43,UNIT-3962AAAC44,src/analysis/ict_pa.py,161,analyze_timeframe,public,"(df: pd.DataFrame, timeframe: str)",TimeframeAnalysis,Analyze one timeframe using LuxAlgo SMC detection rules.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,TimeframeAnalysis;_last_numeric;_latest_structure_labels;_premium_discount;_swing_liquidity;_volume_signal;analyze_luxalgo;float;len;max;min,4,43,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,tests/unit/test_analyst_team.py;tests/unit/test_analyst_team_llm.py;tests/unit/test_archive_optimizations.py;tests/unit/test_archive_transfer.py;tests/unit/test_debate_parallel.py;tests/unit/test_financial_review.py;tests/unit/test_llm_payload_funnel.py;tests/unit/test_luxalgo_smc.py;tests/unit/test_narrative_facts.py;tests/unit/test_research_parallel.py;tests/unit/test_run_archive.py;tests/unit/test_signal_dedup.py,direct-dynamic,baselined-as-built
FUN-2279759B7F,UNIT-3962AAAC44,src/analysis/ict_pa.py,206,sentiment_score,public,"(analyses: dict[str, TimeframeAnalysis])","dict[str, float]",Weighted bear/bull/range probabilities.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,round;weights.items,4,22,medium,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-3964465D91,UNIT-A9AE5E6696,src/analysis/level_validator.py,22,_location_error,internal,"(ctx: MarketContext, proposal: LevelProposal)",str | None,As-built responsibility derived from `_location_error` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,float,2,13,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
FUN-4BC8FF4D21,UNIT-A9AE5E6696,src/analysis/level_validator.py,37,_llm_signal_name,internal,(proposal: LevelProposal),str,As-built responsibility derived from `_llm_signal_name` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,str;upper,2,6,low,ARC-ANALYSIS,SWR-CORE-001;SWR-DATA-002;SWR-DATA-003;SWR-ANA-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-003;SWR-REP-001;SWR-REP-002;SWR-REP-003;SWR-REP-004;SWR-BT-001;SWR-UI-002,,static-and-component,baselined-as-built
